Date,Site_ID,Packet_Loss,Median,Remark,MOC_Root_Cause_Analysis
2022-12-19,AWD00001,0.0,0.0,0 to 1%,0
2022-12-19,AWD00002,0.1049,0.0,0 to 1%,0
2022-12-19,AWD00003,0.0,0.0,0 to 1%,0
2022-12-19,AWD00005,0.0,0.0,0 to 1%,0
2022-12-19,AWD00006,0.0,0.0,0 to 1%,0
2022-12-19,AWD00007,0.0,0.0,0 to 1%,0
2022-12-19,AWD00008,0.0,0.0,0 to 1%,0
2022-12-19,AWD00009,0.0,0.0,0 to 1%,0
2022-12-19,AWD00010,0.0,0.0,0 to 1%,0
2022-12-19,AWD00011,0.0,0.0,0 to 1%,0
2022-12-19,AWD00012,0.0,0.0,0 to 1%,0
2022-12-19,AWD00013,0.0,0.0,0 to 1%,0
2022-12-19,AWD00015,0.0,0.0,0 to 1%,0
2022-12-19,AWD00016,0.0,0.0,0 to 1%,0
2022-12-19,AWD00017,0.0,0.0,0 to 1%,0
2022-12-19,AWD00018,0.0,0.0,0 to 1%,0
2022-12-19,AWD00019,0.0,0.0,0 to 1%,0
2022-12-19,AWD00020,0.0,0.0,0 to 1%,0
2022-12-19,AWD00021,0.0,0.0,0 to 1%,0
2022-12-19,AWD00022,0.0,0.0,0 to 1%,0
2022-12-19,AWD00023,0.0,0.0,0 to 1%,0
2022-12-19,AWD00024,0.0,0.0,0 to 1%,0
2022-12-19,AWD00025,0.0,0.0,0 to 1%,0
2022-12-19,AWD00026,0.0,0.0,0 to 1%,0
2022-12-19,AWD00027,0.0,0.0,0 to 1%,0
2022-12-19,AWD00028,0.0,0.0,0 to 1%,0
2022-12-19,AWD00029,0.0,0.0,0 to 1%,0
2022-12-19,AWD00030,0.0,0.0,0 to 1%,0
2022-12-19,AWD00031,0.0,0.0,0 to 1%,0
2022-12-19,AWD00032,0.0,0.0,0 to 1%,0
2022-12-19,AWD00034,0.0,0.0,0 to 1%,0
2022-12-19,AWD00035,0.0,0.0,0 to 1%,0
2022-12-19,AWD00036,0.0,0.0,0 to 1%,0
2022-12-19,AWD00037,0.0,0.0,0 to 1%,0
2022-12-19,AWD00038,0.0,0.0,0 to 1%,0
2022-12-19,AWD00039,0.0,0.0,0 to 1%,0
2022-12-19,AWD00040,0.0,0.0,0 to 1%,0
2022-12-19,AWD00041,0.0,0.0,0 to 1%,0
2022-12-19,AWD00042,0.0,0.0,0 to 1%,0
2022-12-19,AWD00043,0.0,0.0,0 to 1%,0
2022-12-19,AWD00044,0.0,0.0,0 to 1%,0
2022-12-19,AWD00045,0.0,0.0,0 to 1%,0
2022-12-19,AWD00046,0.0,0.0,0 to 1%,0
2022-12-19,AWD00047,0.0,0.0,0 to 1%,0
2022-12-19,AWD00048,0.0,0.0,0 to 1%,0
2022-12-19,AWD00049,0.0,0.0,0 to 1%,0
2022-12-19,AWD00050,0.0,0.0,0 to 1%,0
2022-12-19,AWD00051,0.0,0.0,0 to 1%,0
2022-12-19,AWD00052,0.0,0.0,0 to 1%,0
2022-12-19,AWD00053,0.0,0.0,0 to 1%,0
2022-12-19,AWD00054,0.0,0.0,0 to 1%,0
2022-12-19,AWD00055,0.0,0.0,0 to 1%,0
2022-12-19,AWD00056,0.0,0.0,0 to 1%,0
2022-12-19,AWD00057,0.0,0.0,0 to 1%,0
2022-12-19,AWD00058,0.0,0.0,0 to 1%,0
2022-12-19,AWD00059,0.0,0.0,0 to 1%,0
2022-12-19,AWD00060,0.0,0.0,0 to 1%,0
2022-12-19,AWD00061,0.0,0.0,0 to 1%,0
2022-12-19,AWD00062,0.0,0.0,0 to 1%,0
2022-12-19,AWD00063,0.0,0.0,0 to 1%,0
2022-12-19,AWD00064,0.0,0.0,0 to 1%,0
2022-12-19,AWD00065,0.0,0.0,0 to 1%,0
2022-12-19,AWD00066,0.0,0.0,0 to 1%,0
2022-12-19,AWD00069,0.0,0.0,0 to 1%,0
2022-12-19,AWD00070,0.0,0.0,0 to 1%,0
2022-12-19,AWD00072,0.0,0.0,0 to 1%,0
2022-12-19,AWD00073,0.0,0.0,0 to 1%,0
2022-12-19,AWD00074,0.0,0.0,0 to 1%,0
2022-12-19,AWD00076,0.0,0.0,0 to 1%,0
2022-12-19,AWD00077,0.0,0.0,0 to 1%,0
2022-12-19,AWD00078,0.0,0.0,0 to 1%,0
2022-12-19,AWD00080,0.0,0.0,0 to 1%,0
2022-12-19,AWD00081,0.0,0.0,0 to 1%,0
2022-12-19,AWD00082,0.0,0.0,0 to 1%,0
2022-12-19,AWD00083,0.0,0.0,0 to 1%,0
2022-12-19,AWD00084,0.0082,0.0082,0 to 1%,0
2022-12-19,AWD00085,0.0,0.0,0 to 1%,0
2022-12-19,AWD00086,0.0,0.0,0 to 1%,0
2022-12-19,AWD00087,0.0,0.0,0 to 1%,0
2022-12-19,AWD00089,0.0695,0.05,0 to 1%,0
2022-12-19,AWD00090,0.0,0.0,0 to 1%,0
2022-12-19,AWD00091,0.0,0.0,0 to 1%,0
2022-12-19,AWD00092,0.0,0.0,0 to 1%,0
2022-12-19,AWD00093,0.0,0.0,0 to 1%,0
2022-12-19,AWD00094,0.0,0.0,0 to 1%,0
2022-12-19,AWD00095,0.0,0.0,0 to 1%,0
2022-12-19,AWD00096,0.0,0.0,0 to 1%,0
2022-12-19,AWD00097,0.0,0.0,0 to 1%,0
2022-12-19,AWD00098,0.0,0.0,0 to 1%,0
2022-12-19,AWD00099,0.0,0.0,0 to 1%,0
2022-12-19,AWD00100,0.0,0.0,0 to 1%,0
2022-12-19,AWD00101,0.0123,0.0164,0 to 1%,0
2022-12-19,AWD00102,0.0,0.0,0 to 1%,0
2022-12-19,AWD00103,0.0,0.0,0 to 1%,0
2022-12-19,AWD00104,0.0,0.0,0 to 1%,0
2022-12-19,AWD00105,0.0,0.0,0 to 1%,0
2022-12-19,AWD00106,0.0,0.0,0 to 1%,0
2022-12-19,AWD00107,0.0,0.0,0 to 1%,0
2022-12-19,AWD00108,0.0,0.0,0 to 1%,0
2022-12-19,AWD00109,0.0026,0.0,0 to 1%,0
2022-12-19,AWD00110,0.0,0.0,0 to 1%,0
2022-12-19,AWD00111,0.0,0.0,0 to 1%,0
2022-12-19,AWD00112,0.0,0.0,0 to 1%,0
2022-12-19,AWD00113,0.0,0.0,0 to 1%,0
2022-12-19,AWD00114,0.0,0.0,0 to 1%,0
2022-12-19,AWD00115,0.0,0.0,0 to 1%,0
2022-12-19,AWD00116,0.0,0.0,0 to 1%,0
2022-12-19,AWD00117,0.0,0.0,0 to 1%,0
2022-12-19,AWD00118,0.0,0.0,0 to 1%,0
2022-12-19,AWD00119,0.3118,0.0,0 to 1%,0
2022-12-19,AWD00120,0.0,0.0,0 to 1%,0
2022-12-19,AWD00121,0.0,0.0,0 to 1%,0
2022-12-19,AWD00122,0.0,0.0,0 to 1%,0
2022-12-19,AWD00123,0.0,0.0,0 to 1%,0
2022-12-19,AWD00124,0.0,0.0,0 to 1%,0
2022-12-19,AWD00125,0.0,0.0,0 to 1%,0
2022-12-19,AWD00126,0.0,0.0,0 to 1%,0
2022-12-19,AWD00127,0.0,0.0,0 to 1%,0
2022-12-19,AWD00128,0.2233,0.0,0 to 1%,0
2022-12-19,AWD00130,0.0,0.0,0 to 1%,0
2022-12-19,AWD00131,0.0,0.0,0 to 1%,0
2022-12-19,AWD00132,0.0,0.0,0 to 1%,0
2022-12-19,AWD00133,0.0,0.0,0 to 1%,0
2022-12-19,AWD00134,0.0,0.0,0 to 1%,0
2022-12-19,AWD00135,0.0,0.0,0 to 1%,0
2022-12-19,AWD00136,0.0,0.0,0 to 1%,0
2022-12-19,AWD00137,0.0,0.0,0 to 1%,0
2022-12-19,AWD00138,0.0,0.0,0 to 1%,0
2022-12-19,AWD00139,0.0,0.0,0 to 1%,0
2022-12-19,AWD00140,0.0,0.0,0 to 1%,0
2022-12-19,AWD00141,0.0,0.0,0 to 1%,0
2022-12-19,AWD00142,2.2856,0.0,0 to 1%,0
2022-12-19,AWD00143,1.8641,0.0,0 to 1%,0
2022-12-19,AWD00144,0.0,0.0,0 to 1%,0
2022-12-19,AWD00145,0.0,0.0,0 to 1%,0
2022-12-19,AWD00146,0.0,0.0,0 to 1%,0
2022-12-19,AWD00147,0.0,0.0,0 to 1%,0
2022-12-19,AWD00148,0.0,0.0,0 to 1%,0
2022-12-19,AWD00149,0.0,0.0,0 to 1%,0
2022-12-19,AWD00150,0.0,0.0,0 to 1%,0
2022-12-19,AWD00151,0.0,0.0,0 to 1%,0
2022-12-19,AWD00152,0.0,0.0,0 to 1%,0
2022-12-19,AWD00153,0.0,0.0,0 to 1%,0
2022-12-19,AWD00154,0.0,0.0,0 to 1%,0
2022-12-19,AWD00155,0.0,0.0,0 to 1%,0
2022-12-19,AWD00156,0.0,0.0,0 to 1%,0
2022-12-19,AWD00157,0.0,0.0,0 to 1%,0
2022-12-19,AWD00158,0.0,0.0,0 to 1%,0
2022-12-19,AWD00159,0.0,0.0,0 to 1%,0
2022-12-19,AWD00160,0.0,0.0,0 to 1%,0
2022-12-19,AWD00161,0.0,0.0,0 to 1%,0
2022-12-19,AWD00162,0.0,0.0,0 to 1%,0
2022-12-19,AWD00163,0.0,0.0,0 to 1%,0
2022-12-19,AWD00164,0.0,0.0,0 to 1%,0
2022-12-19,AWD00165,0.0,0.0,0 to 1%,0
2022-12-19,AWD00166,0.0,0.0,0 to 1%,0
2022-12-19,AWD00167,0.0,0.0,0 to 1%,0
2022-12-19,AWD00168,0.0,0.0,0 to 1%,0
2022-12-19,AWD00169,0.0,0.0,0 to 1%,0
2022-12-19,AWD00170,0.0,0.0,0 to 1%,0
2022-12-19,AWD00171,0.0,0.0,0 to 1%,0
2022-12-19,AWD00172,0.0,0.0,0 to 1%,0
2022-12-19,AWD00173,0.0,0.0,0 to 1%,0
2022-12-19,AWD00174,0.0,0.0,0 to 1%,0
2022-12-19,AWD00175,0.0,0.0,0 to 1%,0
2022-12-19,AWD00176,0.0,0.0,0 to 1%,0
2022-12-19,AWD00177,0.2854,0.0,0 to 1%,0
2022-12-19,AWD00178,0.0,0.0,0 to 1%,0
2022-12-19,AWD00179,0.0,0.0,0 to 1%,0
2022-12-19,AWD00180,0.0,0.0,0 to 1%,0
2022-12-19,AWD00181,0.0,0.0,0 to 1%,0
2022-12-19,AWD00182,0.0,0.0,0 to 1%,0
2022-12-19,AWD00183,0.0,0.0,0 to 1%,0
2022-12-19,AWD00185,0.0,0.0,0 to 1%,0
2022-12-19,AWD00186,0.0,0.0,0 to 1%,0
2022-12-19,AWD00187,0.0,0.0,0 to 1%,0
2022-12-19,AWD00188,0.0,0.0,0 to 1%,0
2022-12-19,AWD00189,0.0,0.0,0 to 1%,0
2022-12-19,AWD00190,0.0,0.0,0 to 1%,0
2022-12-19,AWD00191,0.0,0.0,0 to 1%,0
2022-12-19,AWD00192,0.0,0.0,0 to 1%,0
2022-12-19,AWD00193,0.0,0.0,0 to 1%,0
2022-12-19,AWD00194,0.0,0.0,0 to 1%,0
2022-12-19,AWD00195,0.0,0.0,0 to 1%,0
2022-12-19,AWD00196,0.0,0.0,0 to 1%,0
2022-12-19,AWD00197,0.0,0.0,0 to 1%,0
2022-12-19,AWD00198,0.0,0.0,0 to 1%,0
2022-12-19,AWD00199,0.0,0.0,0 to 1%,0
2022-12-19,AWD00203,0.0,0.0,0 to 1%,0
2022-12-19,AWD00206,0.0,0.0,0 to 1%,0
2022-12-19,AWD00207,0.0,0.0,0 to 1%,0
2022-12-19,AWD00208,0.0,0.0,0 to 1%,0
2022-12-19,AWD00209,0.0,0.0,0 to 1%,0
2022-12-19,AWD00210,0.0,0.0,0 to 1%,0
2022-12-19,AWD00211,0.0,0.0,0 to 1%,0
2022-12-19,AWD00212,0.0,0.0,0 to 1%,0
2022-12-19,AWD00213,0.0,0.0,0 to 1%,0
2022-12-19,AWD00214,0.0,0.0,0 to 1%,0
2022-12-19,AWD00215,0.0,0.0,0 to 1%,0
2022-12-19,AWD00216,0.0,0.0,0 to 1%,0
2022-12-19,AWD00217,0.0,0.0,0 to 1%,0
2022-12-19,AWD00218,0.0,0.0,0 to 1%,0
2022-12-19,AWD00219,0.8013,0.5442,0 to 1%,0
2022-12-19,AWD00220,0.0,0.0,0 to 1%,0
2022-12-19,AWD00221,0.0,0.0,0 to 1%,0
2022-12-19,AWD00222,0.002,0.002,0 to 1%,0
2022-12-19,AWD00223,0.2847,0.0,0 to 1%,0
2022-12-19,AWD00224,0.0,0.0,0 to 1%,0
2022-12-19,AWD00225,0.0,0.0126,0 to 1%,0
2022-12-19,AWD00226,0.0,0.0,0 to 1%,0
2022-12-19,AWD00227,0.0,0.0,0 to 1%,0
2022-12-19,AWD00228,0.0,0.0,0 to 1%,0
2022-12-19,AWD00229,0.0,0.0,0 to 1%,0
2022-12-19,AWD00230,0.0,0.0,0 to 1%,0
2022-12-19,AWD00231,0.2176,0.0,0 to 1%,0
2022-12-19,AWD00232,0.0,0.0,0 to 1%,0
2022-12-19,AWD00233,0.0,0.0,0 to 1%,0
2022-12-19,AWD00234,0.0,0.0,0 to 1%,0
2022-12-19,AWD00235,0.0,0.0,0 to 1%,0
2022-12-19,AWD00236,0.0,0.0,0 to 1%,0
2022-12-19,AWD00237,0.0,0.0,0 to 1%,0
2022-12-19,AWD00238,0.0,0.0,0 to 1%,0
2022-12-19,AWD00239,0.0,0.0,0 to 1%,0
2022-12-19,AWD00240,0.0,0.0,0 to 1%,0
2022-12-19,AWD00241,0.0,0.0,0 to 1%,0
2022-12-19,AWD00242,0.0,0.0,0 to 1%,0
2022-12-19,AWD00243,0.0,0.0,0 to 1%,0
2022-12-19,AWD00244,0.0,0.0,0 to 1%,0
2022-12-19,AWD00245,0.0,0.0087,0 to 1%,0
2022-12-19,AWD00246,0.0,0.0,0 to 1%,0
2022-12-19,AWD00247,0.0,0.0,0 to 1%,0
2022-12-19,AWD00248,0.8157,0.0,0 to 1%,0
2022-12-19,AWD00249,0.0,0.0,0 to 1%,0
2022-12-19,AWD00250,0.0,0.0,0 to 1%,0
2022-12-19,AWD00251,0.0,0.0,0 to 1%,0
2022-12-19,AWD00252,0.0,0.0,0 to 1%,0
2022-12-19,AWD00253,0.0,0.0,0 to 1%,0
2022-12-19,AWD00254,0.8566,0.0,0 to 1%,0
2022-12-19,AWD00255,0.0,0.0,0 to 1%,0
2022-12-19,AWD00256,0.0,0.0,0 to 1%,0
2022-12-19,AWD00257,0.0,0.0,0 to 1%,0
2022-12-19,AWD00258,0.0,0.0,0 to 1%,0
2022-12-19,AWD00259,0.0,0.0,0 to 1%,0
2022-12-19,AWD00262,0.0,0.0,0 to 1%,0
2022-12-19,AWD00268,0.0,0.0,0 to 1%,0
2022-12-19,AWD00269,0.0,0.0,0 to 1%,0
2022-12-19,AWD00272,0.0,0.0,0 to 1%,0
2022-12-19,AWD00273,0.0,0.0,0 to 1%,0
2022-12-19,AWD00274,0.0,0.0,0 to 1%,0
2022-12-19,AWD00275,0.0,0.0,0 to 1%,0
2022-12-19,AWD00276,0.0,0.0,0 to 1%,0
2022-12-19,AWD00277,0.0,0.0,0 to 1%,0
2022-12-19,AWD00278,0.0,0.0,0 to 1%,0
2022-12-19,AWD00279,0.0,0.0,0 to 1%,0
2022-12-19,AWD00280,0.0,0.0,0 to 1%,0
2022-12-19,AWD00281,0.0,0.0,0 to 1%,0
2022-12-19,AWD00282,0.0,0.0,0 to 1%,0
2022-12-19,AWD00283,0.0,0.0,0 to 1%,0
2022-12-19,AWD00284,0.0,0.0,0 to 1%,0
2022-12-19,AWD00285,0.0,0.0,0 to 1%,0
2022-12-19,AWD00286,0.0,0.0,0 to 1%,0
2022-12-19,AWD00287,0.0217,0.0434,0 to 1%,0
2022-12-19,AWD00288,0.0,0.0,0 to 1%,0
2022-12-19,AWD00289,0.0,0.0,0 to 1%,0
2022-12-19,AWD00290,0.0,0.0,0 to 1%,0
2022-12-19,AWD00291,0.0,0.0,0 to 1%,0
2022-12-19,AWD00292,0.0,0.0,0 to 1%,0
2022-12-19,AWD00293,0.0,0.0,0 to 1%,0
2022-12-19,AWD00295,0.0,0.0,0 to 1%,0
2022-12-19,AWD00300,0.0,0.0,0 to 1%,0
2022-12-19,AWD00302,0.0,0.0,0 to 1%,0
2022-12-19,AWD00316,0.0,0.0,0 to 1%,0
2022-12-19,AWD00319,0.0,0.0,0 to 1%,0
2022-12-19,AWD00320,0.0,0.0,0 to 1%,0
2022-12-19,AWD00321,0.0,0.0,0 to 1%,0
2022-12-19,AWD00322,0.0,0.0,0 to 1%,0
2022-12-19,AWD00323,0.0,0.0,0 to 1%,0
2022-12-19,AWD00324,0.0062,0.0083,0 to 1%,0
2022-12-19,AWD00325,0.0,0.0,0 to 1%,0
2022-12-19,AWD00326,0.0,0.0,0 to 1%,0
2022-12-19,AWD00327,0.0,0.0,0 to 1%,0
2022-12-19,AWD00328,0.0,0.0,0 to 1%,0
2022-12-19,AWD00329,0.0,0.0,0 to 1%,0
2022-12-19,AWD00330,0.0157,0.0,0 to 1%,0
2022-12-19,AWD00331,0.0,0.0,0 to 1%,0
2022-12-19,AWD00332,0.0,0.0,0 to 1%,0
2022-12-19,AWD00334,0.0,0.0,0 to 1%,0
2022-12-19,AWD00336,0.0,0.0,0 to 1%,0
2022-12-19,AWD00339,0.0,0.0,0 to 1%,0
2022-12-19,AWD00343,0.9132,0.0,0 to 1%,0
2022-12-19,AWD00345,0.0,0.0,0 to 1%,0
2022-12-19,AWD00351,0.0,0.0,0 to 1%,0
2022-12-19,AWD00353,2.9762,0.0,0 to 1%,0
2022-12-19,AWD00354,0.0,0.0,0 to 1%,0
2022-12-19,AWD00355,0.0,0.0,0 to 1%,0
2022-12-19,AWD00357,0.0,0.0,0 to 1%,0
2022-12-19,AWD00359,0.0,0.0,0 to 1%,0
2022-12-19,AWD00360,0.0,0.0,0 to 1%,0
2022-12-19,AWD00361,0.0,0.0,0 to 1%,0
2022-12-19,AWD00362,0.0,0.0,0 to 1%,0
2022-12-19,AWD00365,0.0,0.0,0 to 1%,0
2022-12-19,AWD00366,0.0,0.0,0 to 1%,0
2022-12-19,AWD00367,0.0,0.0065,0 to 1%,0
2022-12-19,AWD00379,0.0,0.0,0 to 1%,0
2022-12-19,AWD00383,0.0,0.0,0 to 1%,0
2022-12-19,AWD00384,0.0,0.0,0 to 1%,0
2022-12-19,AWD00385,0.0,0.0,0 to 1%,0
2022-12-19,AWD00386,0.0,0.0,0 to 1%,0
2022-12-19,AWD00387,0.0,0.0,0 to 1%,0
2022-12-19,AWD00388,0.0,0.0,0 to 1%,0
2022-12-19,AWD00389,0.0,0.0,0 to 1%,0
2022-12-19,AWD00390,0.0,0.0087,0 to 1%,0
2022-12-19,AWD00391,0.0,0.0,0 to 1%,0
2022-12-19,AWD00392,0.0,0.0,0 to 1%,0
2022-12-19,AWD00400,0.0,0.0,0 to 1%,0
2022-12-19,AWD00401,0.0,0.0,0 to 1%,0
2022-12-19,AWD00402,0.0,0.0,0 to 1%,0
2022-12-19,AWD00403,0.0,0.0,0 to 1%,0
2022-12-19,AWD00410,0.0,0.0,0 to 1%,0
2022-12-19,AWD00411,0.0,0.0,0 to 1%,0
2022-12-19,AWD00413,0.0,0.0,0 to 1%,0
2022-12-19,AWD00414,0.0,0.0,0 to 1%,0
2022-12-19,AWD00415,0.0,0.0,0 to 1%,0
2022-12-19,AWD00416,0.0,0.0,0 to 1%,0
2022-12-19,AWD00417,0.0,0.0,0 to 1%,0
2022-12-19,AWD00418,0.0,0.0,0 to 1%,0
2022-12-19,AWD00419,0.0,0.0,0 to 1%,0
2022-12-19,AWD00420,0.0,0.0,0 to 1%,0
2022-12-19,AWD00421,0.0,0.0062,0 to 1%,0
2022-12-19,AWD00422,0.0,0.0,0 to 1%,0
2022-12-19,AWD00423,0.0,0.0,0 to 1%,0
2022-12-19,AWD00424,0.0,0.0,0 to 1%,0
2022-12-19,AWD00425,0.0,0.0,0 to 1%,0
2022-12-19,AWD00426,0.0,0.0,0 to 1%,0
2022-12-19,AWD00427,0.0,0.0,0 to 1%,0
2022-12-19,AWD00428,0.0,0.0,0 to 1%,0
2022-12-19,AWD00429,0.0,0.0,0 to 1%,0
2022-12-19,AWD00430,0.0,0.0,0 to 1%,0
2022-12-19,AWD00431,0.0,0.0,0 to 1%,0
2022-12-19,AWD00432,0.0,0.0,0 to 1%,0
2022-12-19,AWD00433,0.0,0.0,0 to 1%,0
2022-12-19,AWD00434,0.0,0.0,0 to 1%,0
2022-12-19,AWD00435,0.0,0.0,0 to 1%,0
2022-12-19,AWD00436,0.0,0.0,0 to 1%,0
2022-12-19,AWD00437,0.0,0.0,0 to 1%,0
2022-12-19,AWD00438,0.0,0.0,0 to 1%,0
2022-12-19,AWD00439,0.0,0.0,0 to 1%,0
2022-12-19,AWD00440,0.0,0.0,0 to 1%,0
2022-12-19,AWD00441,0.0,0.0,0 to 1%,0
2022-12-19,AWD00442,0.0131,0.0,0 to 1%,0
2022-12-19,AWD00443,0.0,0.0,0 to 1%,0
2022-12-19,AWD00444,0.0,0.019,0 to 1%,0
2022-12-19,AWD00445,0.0,0.0,0 to 1%,0
2022-12-19,AWD00446,0.0,0.0,0 to 1%,0
2022-12-19,AWD00447,0.0,0.0,0 to 1%,0
2022-12-19,AWD00448,0.0,0.0,0 to 1%,0
2022-12-19,AWD00449,0.0,0.0,0 to 1%,0
2022-12-19,AWD00450,0.0,0.0,0 to 1%,0
2022-12-19,AWD00451,0.0,0.0,0 to 1%,0
2022-12-19,AWD00452,0.0,0.0,0 to 1%,0
2022-12-19,AWD00453,0.0,0.0,0 to 1%,0
2022-12-19,AWD00454,0.0,0.0,0 to 1%,0
2022-12-19,AWD00455,0.0,0.0,0 to 1%,0
2022-12-19,AWD00456,0.0,0.0,0 to 1%,0
2022-12-19,AWD00457,0.0,0.0,0 to 1%,0
2022-12-19,AWD00458,0.3347,0.0,0 to 1%,0
2022-12-19,AWD00459,0.0,0.0,0 to 1%,0
2022-12-19,AWD00460,0.0,0.0,0 to 1%,0
2022-12-19,AWD00461,0.0,0.0062,0 to 1%,0
2022-12-19,AWD00462,0.0,0.0,0 to 1%,0
2022-12-19,AWD00463,0.0,0.0,0 to 1%,0
2022-12-19,AWD00464,0.0,0.0,0 to 1%,0
2022-12-19,AWD00465,0.0,0.0,0 to 1%,0
2022-12-19,AWD00466,0.0,0.0,0 to 1%,0
2022-12-19,AWD00467,0.0,0.0,0 to 1%,0
2022-12-19,AWD00468,0.0,0.0,0 to 1%,0
2022-12-19,AWD00469,0.0,0.0,0 to 1%,0
2022-12-19,AWD00470,0.0,0.0,0 to 1%,0
2022-12-19,AWD00471,0.0,0.0,0 to 1%,0
2022-12-19,AWD00472,0.0,0.0,0 to 1%,0
2022-12-19,AWD00473,0.0,0.0,0 to 1%,0
2022-12-19,AWD00474,0.0,0.0,0 to 1%,0
2022-12-19,AWD00475,0.0,0.0,0 to 1%,0
2022-12-19,AWD00476,0.0,0.0,0 to 1%,0
2022-12-19,AWD00477,0.0,0.0,0 to 1%,0
2022-12-19,AWD00478,0.0,0.0,0 to 1%,0
2022-12-19,AWD00479,0.0215,0.0,0 to 1%,0
2022-12-19,AWD00480,0.0,0.0,0 to 1%,0
2022-12-19,AWD00481,0.0,0.0,0 to 1%,0
2022-12-19,AWD00482,0.0,0.0,0 to 1%,0
2022-12-19,AWD00483,0.0,0.0,0 to 1%,0
2022-12-19,AWD00484,0.0,0.0,0 to 1%,0
2022-12-19,AWD00485,0.0,0.0,0 to 1%,0
2022-12-19,AWD00486,0.0,0.0,0 to 1%,0
2022-12-19,AWD00487,0.0,0.0,0 to 1%,0
2022-12-19,AWD00488,0.0,0.0,0 to 1%,0
2022-12-19,AWD00489,0.0584,0.0,0 to 1%,0
2022-12-19,AWD00490,0.0,0.0,0 to 1%,0
2022-12-19,AWD00491,0.0,0.0,0 to 1%,0
2022-12-19,AWD00492,0.0,0.0,0 to 1%,0
2022-12-19,AWD00493,0.0,0.0,0 to 1%,0
2022-12-19,AWD00494,0.3013,0.0,0 to 1%,0
2022-12-19,AWD00495,0.0,0.0063,0 to 1%,0
2022-12-19,AWD00496,0.0,0.0,0 to 1%,0
2022-12-19,AWD00497,0.0,0.0,0 to 1%,0
2022-12-19,AWD00498,0.0,0.0,0 to 1%,0
2022-12-19,AWD00499,0.0,0.0,0 to 1%,0
2022-12-19,AWD00500,0.0,0.0,0 to 1%,0
2022-12-19,AWD00501,0.0,0.0,0 to 1%,0
2022-12-19,AWD00502,0.0,0.0,0 to 1%,0
2022-12-19,AWD00503,0.0,0.0,0 to 1%,0
2022-12-19,AWD00504,0.0,0.0,0 to 1%,0
2022-12-19,AWD00505,0.0,0.0,0 to 1%,0
2022-12-19,AWD00506,0.0,0.0,0 to 1%,0
2022-12-19,AWD00510,0.0,0.0,0 to 1%,0
2022-12-19,AWD00511,0.0,0.0,0 to 1%,0
2022-12-19,AWD00512,0.0,0.0,0 to 1%,0
2022-12-19,AWD00513,0.0059,0.0,0 to 1%,0
2022-12-19,AWD00517,0.0,0.0,0 to 1%,0
2022-12-19,AWD00518,0.0,0.0,0 to 1%,0
2022-12-19,AWD00519,0.0,0.0,0 to 1%,0
2022-12-19,AWD00521,0.0,0.0,0 to 1%,0
2022-12-19,AWD00522,0.0,0.0,0 to 1%,0
2022-12-19,AWD00523,0.0,0.0,0 to 1%,0
2022-12-19,AWD00524,0.0,0.0,0 to 1%,0
2022-12-19,AWD00525,0.0,0.0,0 to 1%,0
2022-12-19,AWD00526,0.0,0.0,0 to 1%,0
2022-12-19,AWD00527,0.0,0.0,0 to 1%,0
2022-12-19,AWD00528,0.0,0.0,0 to 1%,0
2022-12-19,AWD00529,0.0,0.0,0 to 1%,0
2022-12-19,AWD00530,0.0,0.0,0 to 1%,0
2022-12-19,AWD00531,0.0,0.0,0 to 1%,0
2022-12-19,AWD00532,0.0,0.0,0 to 1%,0
2022-12-19,AWD00533,0.0,0.0,0 to 1%,0
2022-12-19,AWD00534,0.0,0.0,0 to 1%,0
2022-12-19,AWD00535,0.0,0.0,0 to 1%,0
2022-12-19,AWD00536,0.0,0.0,0 to 1%,0
2022-12-19,AWD00537,0.0,0.0,0 to 1%,0
2022-12-19,AWD00538,0.0,0.0,0 to 1%,0
2022-12-19,AWD00539,0.0,0.0,0 to 1%,0
2022-12-19,AWD00540,0.463,0.463,0 to 1%,0
2022-12-19,AWD00541,0.1271,0.1303,0 to 1%,0
2022-12-19,AWD00542,0.0,0.0,0 to 1%,0
2022-12-19,AWD00543,0.0,0.0,0 to 1%,0
2022-12-19,AWD00544,0.0,0.0,0 to 1%,0
2022-12-19,AWD00545,0.0,0.0,0 to 1%,0
2022-12-19,AWD00546,0.0,0.0,0 to 1%,0
2022-12-19,AWD00547,0.2661,1.6326,1% to 3%,0
2022-12-19,AWD00548,0.0,0.0,0 to 1%,0
2022-12-19,AWD00549,0.0,0.0,0 to 1%,0
2022-12-19,AWD00550,0.0,0.0,0 to 1%,0
2022-12-19,AWD00551,0.0,0.0,0 to 1%,0
2022-12-19,AWD00552,0.0,0.0,0 to 1%,0
2022-12-19,AWD00553,0.0,0.0,0 to 1%,0
2022-12-19,AWD00554,2.1097,0.0,0 to 1%,0
2022-12-19,AWD00555,0.0,0.0,0 to 1%,0
2022-12-19,AWD00557,0.0,0.0,0 to 1%,0
2022-12-19,AWD00558,0.0,0.0064,0 to 1%,0
2022-12-19,AWD00559,0.0,0.0,0 to 1%,0
2022-12-19,AWD00560,0.0,0.0,0 to 1%,0
2022-12-19,AWD00561,0.0,0.0,0 to 1%,0
2022-12-19,AWD00562,0.0,0.0,0 to 1%,0
2022-12-19,AWD00563,0.0,0.0,0 to 1%,0
